timestamp,cpu_watts,gpu_watts
2026-05-10T16:05:07.894253Z,82.001,8.370
2026-05-10T16:05:07.919843Z,66.482,8.350
2026-05-10T16:05:07.945877Z,66.241,8.350
2026-05-10T16:05:07.971261Z,70.625,8.350
2026-05-10T16:05:07.996881Z,97.356,8.350
2026-05-10T16:05:08.022436Z,80.811,8.410
2026-05-10T16:05:08.047853Z,81.068,8.410
2026-05-10T16:05:08.072885Z,67.544,8.410
2026-05-10T16:05:08.098163Z,68.207,8.410
2026-05-10T16:05:08.123808Z,66.755,8.460
2026-05-10T16:05:08.149221Z,71.182,8.460
2026-05-10T16:05:08.174840Z,94.222,8.460
2026-05-10T16:05:08.200692Z,73.435,8.540
2026-05-10T16:05:08.225992Z,79.329,8.540
2026-05-10T16:05:08.250793Z,73.897,8.540
2026-05-10T16:05:08.275886Z,75.563,8.540
2026-05-10T16:05:08.301854Z,71.405,8.630
2026-05-10T16:05:08.327271Z,72.211,8.630
2026-05-10T16:05:08.351767Z,65.627,8.630
2026-05-10T16:05:08.377392Z,64.683,8.630
2026-05-10T16:05:08.402503Z,60.799,8.730
2026-05-10T16:05:08.427154Z,61.170,8.730
2026-05-10T16:05:08.453634Z,63.393,8.730
2026-05-10T16:05:08.479003Z,65.436,8.730
2026-05-10T16:05:08.504809Z,76.526,9.330
2026-05-10T16:05:08.529951Z,77.370,9.330
2026-05-10T16:05:08.555507Z,68.679,9.330
2026-05-10T16:05:08.580812Z,64.665,9.330
2026-05-10T16:05:08.606320Z,58.326,9.480
2026-05-10T16:05:08.631648Z,57.959,9.480
2026-05-10T16:05:08.656114Z,64.951,9.480
2026-05-10T16:05:08.681210Z,63.275,9.480
2026-05-10T16:05:08.707064Z,60.790,9.480
2026-05-10T16:05:08.744219Z,62.226,9.480
2026-05-10T16:05:08.781344Z,61.281,9.480
2026-05-10T16:05:08.817349Z,60.073,9.480
2026-05-10T16:05:08.856568Z,62.152,9.480
2026-05-10T16:05:08.891879Z,59.209,9.480
2026-05-10T16:05:08.930462Z,61.903,9.480
2026-05-10T16:05:08.971915Z,62.367,9.480
2026-05-10T16:05:09.008681Z,68.944,9.480
2026-05-10T16:05:09.046615Z,74.869,9.480
2026-05-10T16:05:09.083526Z,64.953,9.480
2026-05-10T16:05:09.121695Z,61.859,9.480
2026-05-10T16:05:09.159526Z,70.185,9.480
2026-05-10T16:05:09.195854Z,87.743,9.480
2026-05-10T16:05:09.234891Z,76.874,9.480
2026-05-10T16:05:09.272102Z,70.690,9.480
2026-05-10T16:05:09.308785Z,63.674,9.480
2026-05-10T16:05:09.346069Z,62.061,9.480
2026-05-10T16:05:09.383828Z,56.015,9.480
2026-05-10T16:05:09.421585Z,61.839,9.480
2026-05-10T16:05:09.463909Z,60.645,9.480
2026-05-10T16:05:09.501736Z,59.385,9.480
2026-05-10T16:05:09.539351Z,68.452,9.480
2026-05-10T16:05:09.576504Z,81.745,9.480
2026-05-10T16:05:09.613541Z,78.363,11.110
2026-05-10T16:05:09.651806Z,70.765,11.110
2026-05-10T16:05:09.688711Z,65.043,11.110
2026-05-10T16:05:09.728635Z,59.687,11.110
2026-05-10T16:05:09.764190Z,61.701,11.110
2026-05-10T16:05:09.801095Z,63.066,11.110
2026-05-10T16:05:09.840017Z,62.204,11.110
2026-05-10T16:05:09.876588Z,64.464,11.110
2026-05-10T16:05:09.913375Z,61.841,11.110
2026-05-10T16:05:09.950468Z,62.932,11.110
2026-05-10T16:05:09.989381Z,62.324,11.110
2026-05-10T16:05:10.028628Z,62.687,11.110
2026-05-10T16:05:10.071058Z,68.906,11.110
2026-05-10T16:05:10.108565Z,71.878,11.110
2026-05-10T16:05:10.138816Z,66.820,11.110
2026-05-10T16:05:10.181796Z,81.405,11.110
2026-05-10T16:05:10.218543Z,77.697,11.110
2026-05-10T16:05:10.256983Z,82.522,11.110
2026-05-10T16:05:10.293764Z,67.306,11.110
2026-05-10T16:05:10.331155Z,65.657,11.110
2026-05-10T16:05:10.369381Z,64.503,11.110
2026-05-10T16:05:10.406893Z,60.939,11.110
2026-05-10T16:05:10.444858Z,64.171,11.110
2026-05-10T16:05:10.484343Z,63.329,11.110
2026-05-10T16:05:10.521635Z,61.444,11.110
2026-05-10T16:05:10.560714Z,59.589,11.110
2026-05-10T16:05:10.597532Z,93.580,10.270
2026-05-10T16:05:10.633875Z,81.859,10.270
2026-05-10T16:05:10.671168Z,75.015,10.270
2026-05-10T16:05:10.708012Z,68.035,10.270
2026-05-10T16:05:10.746976Z,63.127,10.270
2026-05-10T16:05:10.784299Z,55.295,10.270
2026-05-10T16:05:10.821909Z,55.500,10.270
2026-05-10T16:05:10.857690Z,58.211,10.270
2026-05-10T16:05:10.895154Z,57.629,10.270
2026-05-10T16:05:10.932583Z,60.098,10.270
2026-05-10T16:05:10.975574Z,66.648,10.270
2026-05-10T16:05:11.011806Z,60.731,10.270
2026-05-10T16:05:11.050169Z,64.688,10.270
2026-05-10T16:05:11.086624Z,63.806,10.270
2026-05-10T16:05:11.123506Z,73.299,10.270
2026-05-10T16:05:11.160768Z,72.365,10.270
2026-05-10T16:05:11.197142Z,82.128,10.270
2026-05-10T16:05:11.234937Z,73.795,10.270
2026-05-10T16:05:11.272320Z,68.385,10.270
2026-05-10T16:05:11.309564Z,64.036,10.270
2026-05-10T16:05:11.348454Z,61.428,10.270
2026-05-10T16:05:11.385680Z,61.537,10.270
2026-05-10T16:05:11.422161Z,62.894,10.270
2026-05-10T16:05:11.464025Z,60.358,10.270
2026-05-10T16:05:11.502139Z,63.537,10.270
2026-05-10T16:05:11.539885Z,64.064,10.270
2026-05-10T16:05:11.577186Z,66.262,10.270
2026-05-10T16:05:11.614893Z,69.132,10.230
2026-05-10T16:05:11.652095Z,73.952,10.230
2026-05-10T16:05:11.689722Z,64.825,10.230
2026-05-10T16:05:11.726163Z,60.002,10.230
2026-05-10T16:05:11.762815Z,63.372,10.230
2026-05-10T16:05:11.800269Z,63.019,10.230
2026-05-10T16:05:11.838328Z,62.858,10.230
2026-05-10T16:05:11.876006Z,59.200,10.230
2026-05-10T16:05:11.913858Z,58.757,10.230
2026-05-10T16:05:11.951028Z,59.178,10.230
2026-05-10T16:05:11.987236Z,81.178,10.230
2026-05-10T16:05:12.023762Z,76.839,10.230
2026-05-10T16:05:12.061392Z,77.858,10.230
2026-05-10T16:05:12.098555Z,67.124,10.230
2026-05-10T16:05:12.135075Z,64.506,10.230
2026-05-10T16:05:12.173346Z,86.035,10.230
2026-05-10T16:05:12.210477Z,78.345,10.230
2026-05-10T16:05:12.247346Z,72.746,10.230
2026-05-10T16:05:12.284907Z,70.767,10.230
2026-05-10T16:05:12.321831Z,61.359,10.230
2026-05-10T16:05:12.362694Z,62.070,10.230
2026-05-10T16:05:12.396151Z,66.287,10.230
2026-05-10T16:05:12.432896Z,59.627,10.230
2026-05-10T16:05:12.461866Z,66.516,10.230
2026-05-10T16:05:12.500606Z,66.098,10.230
2026-05-10T16:05:12.544623Z,58.152,10.230
2026-05-10T16:05:12.581862Z,59.772,10.230
2026-05-10T16:05:12.619100Z,65.177,11.220
2026-05-10T16:05:12.656299Z,61.935,11.220
2026-05-10T16:05:12.693312Z,66.007,11.220
2026-05-10T16:05:12.730751Z,65.433,11.220
2026-05-10T16:05:12.768804Z,64.204,11.220
2026-05-10T16:05:12.805457Z,61.308,11.220
2026-05-10T16:05:12.844391Z,64.715,11.220
2026-05-10T16:05:12.882014Z,60.604,11.220
2026-05-10T16:05:12.919438Z,57.135,11.220
2026-05-10T16:05:12.963113Z,61.314,11.220
2026-05-10T16:05:13.002818Z,77.590,11.220
2026-05-10T16:05:13.039762Z,72.391,11.220
2026-05-10T16:05:13.076315Z,72.738,11.220
2026-05-10T16:05:13.112930Z,67.473,11.220
2026-05-10T16:05:13.150958Z,92.207,11.220
2026-05-10T16:05:13.187119Z,95.864,11.220
2026-05-10T16:05:13.224651Z,83.629,11.220
2026-05-10T16:05:13.262998Z,74.543,11.220
2026-05-10T16:05:13.300440Z,61.863,11.220
2026-05-10T16:05:13.337469Z,63.630,11.220
2026-05-10T16:05:13.374783Z,63.199,11.220
2026-05-10T16:05:13.411876Z,65.738,11.220
2026-05-10T16:05:13.450472Z,65.679,11.220
2026-05-10T16:05:13.488393Z,61.198,11.220
2026-05-10T16:05:13.524997Z,57.659,11.220
2026-05-10T16:05:13.564469Z,59.538,11.220
2026-05-10T16:05:13.599052Z,60.227,10.240
2026-05-10T16:05:13.636755Z,65.396,10.240
2026-05-10T16:05:13.674647Z,61.796,10.240
2026-05-10T16:05:13.712196Z,62.460,10.240
2026-05-10T16:05:13.750628Z,70.461,10.240
2026-05-10T16:05:13.787898Z,59.269,10.240
2026-05-10T16:05:13.824753Z,59.961,10.240
2026-05-10T16:05:13.860368Z,60.129,10.240
2026-05-10T16:05:13.897387Z,60.607,10.240
2026-05-10T16:05:13.935177Z,59.351,10.240
2026-05-10T16:05:13.977114Z,63.129,10.240
2026-05-10T16:05:14.013533Z,80.117,10.240
2026-05-10T16:05:14.051182Z,76.251,10.240
2026-05-10T16:05:14.088374Z,70.918,10.240
2026-05-10T16:05:14.126189Z,62.912,10.240
2026-05-10T16:05:14.162193Z,74.037,10.240
2026-05-10T16:05:14.199924Z,87.544,10.240
2026-05-10T16:05:14.236802Z,83.820,10.240
2026-05-10T16:05:14.275022Z,77.503,10.240
2026-05-10T16:05:14.312654Z,65.360,10.240
2026-05-10T16:05:14.348678Z,61.941,10.240
2026-05-10T16:05:14.384584Z,62.331,10.240
2026-05-10T16:05:14.422044Z,61.410,10.240
2026-05-10T16:05:14.460875Z,61.030,10.240
2026-05-10T16:05:14.502005Z,59.768,10.240
2026-05-10T16:05:14.539449Z,56.953,10.240
2026-05-10T16:05:14.578591Z,60.014,10.240
2026-05-10T16:05:14.615604Z,60.520,10.200
2026-05-10T16:05:14.652300Z,61.560,10.200
2026-05-10T16:05:14.688937Z,55.551,10.200
2026-05-10T16:05:14.726878Z,59.055,10.200
2026-05-10T16:05:14.763974Z,69.911,10.200
2026-05-10T16:05:14.801332Z,65.304,10.200
2026-05-10T16:05:14.839069Z,63.017,10.200
2026-05-10T16:05:14.875731Z,65.629,10.530
2026-05-10T16:05:14.905680Z,61.178,10.550
2026-05-10T16:05:14.930751Z,62.924,10.550
2026-05-10T16:05:14.956133Z,64.431,10.550
2026-05-10T16:05:14.984034Z,74.098,10.550
2026-05-10T16:05:15.009301Z,76.578,10.580
2026-05-10T16:05:15.035358Z,74.370,10.580
2026-05-10T16:05:15.060012Z,73.872,10.580
2026-05-10T16:05:15.085667Z,71.111,10.580
2026-05-10T16:05:15.110633Z,68.558,10.590
2026-05-10T16:05:15.136083Z,65.330,10.590
2026-05-10T16:05:15.162544Z,78.278,10.590
2026-05-10T16:05:15.187507Z,82.614,10.590
2026-05-10T16:05:15.212634Z,78.255,10.580
2026-05-10T16:05:15.237892Z,73.894,10.580
2026-05-10T16:05:15.262805Z,80.696,10.580
2026-05-10T16:05:15.287838Z,76.691,10.580
2026-05-10T16:05:15.312906Z,70.836,10.580
2026-05-10T16:05:15.337392Z,66.151,10.580
2026-05-10T16:05:15.362394Z,59.512,10.580
2026-05-10T16:05:15.388481Z,67.192,10.580
2026-05-10T16:05:15.414500Z,64.432,10.550
2026-05-10T16:05:15.439259Z,67.890,10.550
2026-05-10T16:05:15.464470Z,66.401,10.550
2026-05-10T16:05:15.489472Z,62.867,10.550
2026-05-10T16:05:15.515506Z,64.371,10.530
2026-05-10T16:05:15.540646Z,58.962,10.530
2026-05-10T16:05:15.565569Z,60.758,10.530
2026-05-10T16:05:15.590791Z,59.858,10.530
2026-05-10T16:05:15.616353Z,59.080,10.830
2026-05-10T16:05:15.642239Z,62.756,10.830
2026-05-10T16:05:15.668381Z,61.673,10.830
2026-05-10T16:05:15.693849Z,57.676,10.830
2026-05-10T16:05:15.718979Z,58.707,10.730
2026-05-10T16:05:15.744007Z,61.478,10.730
2026-05-10T16:05:15.768873Z,62.397,10.730
2026-05-10T16:05:15.794856Z,69.014,10.730
2026-05-10T16:05:15.824746Z,66.035,10.650
2026-05-10T16:05:15.851296Z,70.239,10.650
2026-05-10T16:05:15.876048Z,71.275,10.650
2026-05-10T16:05:15.914230Z,71.757,10.650
2026-05-10T16:05:15.950517Z,61.263,10.650
2026-05-10T16:05:15.993544Z,69.978,10.650
2026-05-10T16:05:16.028696Z,75.000,10.650
2026-05-10T16:05:16.067004Z,68.967,10.650
2026-05-10T16:05:16.105140Z,57.642,10.650
2026-05-10T16:05:16.141554Z,61.660,10.650
2026-05-10T16:05:16.179548Z,76.085,10.650
2026-05-10T16:05:16.216381Z,74.446,10.650
2026-05-10T16:05:16.254063Z,70.849,10.650
2026-05-10T16:05:16.291020Z,67.589,10.650
2026-05-10T16:05:16.328469Z,69.886,10.650
2026-05-10T16:05:16.366989Z,71.463,10.650
2026-05-10T16:05:16.403616Z,68.814,10.650
2026-05-10T16:05:16.440731Z,66.827,10.650
2026-05-10T16:05:16.469381Z,67.294,10.650
2026-05-10T16:05:16.509892Z,67.939,10.650
2026-05-10T16:05:16.550846Z,63.678,10.650
2026-05-10T16:05:16.590997Z,63.079,10.650
2026-05-10T16:05:16.627921Z,60.599,10.650
2026-05-10T16:05:16.667309Z,64.957,10.650
2026-05-10T16:05:16.702868Z,56.992,10.650
2026-05-10T16:05:16.739896Z,60.721,10.650
2026-05-10T16:05:16.777553Z,60.908,10.650
2026-05-10T16:05:16.815013Z,63.318,9.820
2026-05-10T16:05:16.851766Z,67.575,9.820
2026-05-10T16:05:16.890848Z,65.729,9.820
2026-05-10T16:05:16.927842Z,60.871,9.820
2026-05-10T16:05:16.969664Z,57.686,9.820
2026-05-10T16:05:17.007493Z,80.871,9.820
2026-05-10T16:05:17.043964Z,76.610,9.820
2026-05-10T16:05:17.081161Z,72.173,9.820
2026-05-10T16:05:17.120331Z,66.246,9.820
2026-05-10T16:05:17.155618Z,63.199,9.820
2026-05-10T16:05:17.194799Z,83.476,9.820
2026-05-10T16:05:17.232463Z,72.665,9.820
2026-05-10T16:05:17.269381Z,67.157,9.820
2026-05-10T16:05:17.306257Z,64.131,9.820
2026-05-10T16:05:17.343447Z,63.426,9.820
2026-05-10T16:05:17.380815Z,69.711,9.820
2026-05-10T16:05:17.418807Z,65.062,9.820
2026-05-10T16:05:17.455933Z,63.934,9.820
2026-05-10T16:05:17.497381Z,62.465,9.820
2026-05-10T16:05:17.533952Z,64.371,9.820
2026-05-10T16:05:17.572015Z,64.034,9.820
2026-05-10T16:05:17.610192Z,83.786,9.820
2026-05-10T16:05:17.647289Z,76.853,9.820
2026-05-10T16:05:17.684565Z,65.269,9.820
2026-05-10T16:05:17.722210Z,60.169,9.820
2026-05-10T16:05:17.759516Z,59.362,9.820
2026-05-10T16:05:17.798814Z,60.974,10.430
2026-05-10T16:05:17.834519Z,61.515,10.430
2026-05-10T16:05:17.871728Z,64.858,10.430
2026-05-10T16:05:17.908697Z,72.294,10.430
